timestamp,motor_type,load_condition,cooling_method,operating_mode,speed_rpm,torque_nm,stator_temp_C,rotor_temp_C,voltage_V,current_A,ambient_temp_C,efficiency_%,power_output_W,target_efficiency_next_%
2025-04-24 16:48:57.044977,Surface Permanent Magnet,High,Air-Cooled,Traction,3304.6248154539317,12.313164928851814,73.71746552860373,76.22896510396559,318.5670248024256,15.861724838030074,26.921757467413126,84.32750348756723,4261.087716386153,99.0
2025-04-24 16:48:58.044977,Axial Flux,Medium,Air-Cooled,Traction,3107.782008736932,13.009139332238684,84.06602593373988,88.0011799738001,326.7737708780549,12.448634680008537,31.144276852603024,99.0,4233.7745826446535,86.00594285961755
2025-04-24 16:48:59.044977,Interior Permanent Magnet,Low,Air-Cooled,Traction,2792.550769134709,13.092255364954596,78.60518534834095,81.42068637078522,301.94828248257124,14.742907413496086,32.991796702976615,86.00594285961755,3828.6367442576534,83.39525438782194
2025-04-24 16:49:00.044977,Interior Permanent Magnet,Medium,Liquid-Cooled,Robotic Arm,2961.9322643832784,11.812549345889714,78.60119915752082,80.55311065019005,320.7684814465768,13.696649755687169,33.54567012767668,83.39525438782194,3663.9317586268157,99.0
2025-04-24 16:49:01.044977,Surface Permanent Magnet,Medium,Air-Cooled,Robotic Arm,2824.8763493230485,11.536093788717194,83.95185948025856,85.76870900920527,288.303225822743,10.611235060359952,29.800653074071633,99.0,3412.611412316564,70.0
2025-04-24 16:49:02.044977,Axial Flux,High,Air-Cooled,Robotic Arm,2723.4400538071327,10.888790423801774,81.70025647284446,83.34358333866459,298.0581059890771,18.19894188022758,28.925761661462044,70.0,3105.4609847053944,75.57878470026118
2025-04-24 16:49:03.044977,Axial Flux,Low,Liquid-Cooled,Industrial Drive,3185.235509506328,11.167541614249956,82.85306498609765,86.0337058985498,300.41221543813225,16.406285084440007,33.68182146624379,75.57878470026118,3725.0126001490153,70.0
2025-04-24 16:49:04.044977,Axial Flux,Medium,Oil-Cooled,Traction,3381.883328094026,9.173221425507199,84.84092330266431,86.213609856713,296.4749131055928,16.066414635798626,26.369518491057345,70.0,3248.6963124487347,70.0
2025-04-24 16:49:05.044977,Axial Flux,High,Oil-Cooled,Traction,2720.2864852361718,8.77270167486654,78.34345808408338,80.38868079308337,294.1641161021242,15.330807320599408,31.315737872763016,70.0,2499.059652346567,84.75856011811915
2025-04-24 16:49:06.044977,Surface Permanent Magnet,Medium,Oil-Cooled,Traction,3112.5938473381143,9.994938313883573,76.93881632746125,78.99001422934234,314.129989121378,12.235964862615125,25.889920117906712,84.75856011811915,3257.8507978809803,70.0
2025-04-24 16:49:07.044977,Axial Flux,Low,Liquid-Cooled,Robotic Arm,2869.871486175635,9.744723066212607,74.57424736721102,76.07246317439949,307.8593230227214,14.032765720889127,33.19612881677881,70.0,2928.6034440302265,70.0
2025-04-24 16:49:08.044977,Surface Permanent Magnet,Medium,Liquid-Cooled,Traction,2902.5749232470607,9.320157926009088,75.87294735010522,76.50048180222112,313.7940539760511,16.683561549568026,29.225863453166514,70.0,2832.9266385730316,81.53863160793274
2025-04-24 16:49:09.044977,Axial Flux,Medium,Oil-Cooled,Traction,2881.521215152226,11.044581171185072,94.74547212654363,97.0684466301613,316.9047268612151,12.897559940434995,33.80574970694241,81.53863160793274,3332.7266225576673,99.0
2025-04-24 16:49:10.044977,Axial Flux,Medium,Air-Cooled,Industrial Drive,2827.201846064037,11.432957812855767,86.22339790368393,88.16239393182855,312.65616993172534,9.936461367498373,31.474238269066582,99.0,3384.8859070428794,70.0
2025-04-24 16:49:11.044977,Interior Permanent Magnet,Medium,Oil-Cooled,Robotic Arm,3009.7043255889653,10.132610329437771,73.24462816895989,75.74486863839647,316.5776317615037,14.545787984438148,26.33033930981421,70.0,3193.550526462751,79.64312322406343
2025-04-24 16:49:12.044977,Surface Permanent Magnet,Low,Liquid-Cooled,Traction,2833.8099767177923,12.216295121582892,73.38771021628214,74.85410990984298,309.3046771375773,14.716484891944923,34.27388319623173,79.64312322406343,3625.2574924300698,70.0
2025-04-24 16:49:13.044977,Interior Permanent Magnet,High,Air-Cooled,Robotic Arm,3054.0913651559677,8.287466328799741,82.40933030859246,85.63015160740551,298.13006611694254,15.271126832829419,34.65373579928319,70.0,2650.5281438430147,70.0
2025-04-24 16:49:14.044977,Surface Permanent Magnet,High,Air-Cooled,Robotic Arm,2989.9523781101725,9.709510811080422,82.73632398688983,83.85955020567799,320.578141808208,16.457037287029074,32.64685947779765,70.0,3040.1165865888297,70.0
2025-04-24 16:49:15.044977,Axial Flux,Medium,Liquid-Cooled,Robotic Arm,2952.210390626718,8.924766519095792,82.74441917658682,86.4564594606047,304.1088786721887,16.27521162446242,27.71523640489134,70.0,2759.1339545953183,70.0
2025-04-24 16:49:16.044977,Axial Flux,Low,Air-Cooled,Industrial Drive,2818.4872675916804,7.20019507439041,78.72522103223152,78.97758452240325,300.64403701237575,15.517539610487843,29.081958136927774,70.0,2125.1469110438115,70.0
2025-04-24 16:49:17.044977,Surface Permanent Magnet,Low,Oil-Cooled,Robotic Arm,2884.6457338863333,9.87597897123595,79.3727286999855,81.80749876454239,308.220821241956,17.39106277617342,30.43628165221728,70.0,2983.329751276578,90.0110324720427
2025-04-24 16:49:18.044977,Interior Permanent Magnet,Low,Liquid-Cooled,Robotic Arm,3151.078245165151,9.817378737425075,81.63939762079679,84.1148283033234,300.87189080703484,11.96206043837337,27.8888688020057,90.0110324720427,3239.540031773226,81.36247222460318
2025-04-24 16:49:19.044977,Surface Permanent Magnet,Low,Liquid-Cooled,Robotic Arm,3100.1834375248764,12.270174614863198,80.42946503146665,81.63390796352577,305.8256961801057,16.00916362895478,35.07703971738962,81.36247222460318,3983.5177152465258,70.0
2025-04-24 16:49:20.044977,Surface Permanent Magnet,Low,Liquid-Cooled,Traction,2804.48895104029,10.946217526832166,68.90349813626233,71.32789207412334,313.44053921563466,16.253076726673886,30.43297941517811,70.0,3214.744231135732,70.0
2025-04-24 16:49:21.044977,Axial Flux,Low,Liquid-Cooled,Industrial Drive,3019.866461085845,8.463719763506193,78.85100184712402,82.13052051688419,313.48341739246126,12.52087542783952,21.88995585867793,70.0,2676.563998296506,99.0
2025-04-24 16:49:22.044977,Interior Permanent Magnet,Medium,Air-Cooled,Traction,3150.277424674358,12.781138849501282,75.74296782869843,75.52614898934436,301.02169933574373,11.994258782635221,31.018067438268663,99.0,4216.450166632479,80.14568763792053
2025-04-24 16:49:23.044977,Surface Permanent Magnet,High,Liquid-Cooled,Industrial Drive,2666.1189437757257,11.83155054328803,80.87605709454256,83.37880190203337,305.12294627051256,13.508115747048798,28.95552780954806,80.14568763792053,3303.3135744838964,80.68873702152712
2025-04-24 16:49:24.044977,Interior Permanent Magnet,High,Liquid-Cooled,Industrial Drive,3108.672038475987,10.873146555202924,94.92629501301705,94.43302419268697,320.74333004770244,13.676917114969417,29.775220331644658,80.68873702152712,3539.6373296947345,70.0
2025-04-24 16:49:25.044977,Interior Permanent Magnet,Medium,Air-Cooled,Robotic Arm,2867.4752482108306,9.660273851725252,81.83740832737152,82.87174352384831,314.9640011773394,16.50683892700486,28.8941419026429,70.0,2900.7996466234235,70.0
2025-04-24 16:49:26.044977,Surface Permanent Magnet,High,Liquid-Cooled,Robotic Arm,3114.119733718632,8.56084114491478,78.432351569138,82.06151793403895,330.75065039348544,13.77092243261781,32.42113924982006,70.0,2791.774672393352,70.0
2025-04-24 16:49:27.044977,Interior Permanent Magnet,Low,Air-Cooled,Traction,2847.3481686914965,9.44168983589342,84.60900750988625,86.0272254764942,321.80128173741525,13.287302963437591,33.359063335660146,70.0,2815.262676453775,72.59690405906662
2025-04-24 16:49:28.044977,Axial Flux,Low,Air-Cooled,Industrial Drive,2639.023579867096,11.63312292955628,82.41343943604606,83.2395594716371,321.4429306855994,13.776732526610882,30.84915948677596,72.59690405906662,3214.9054586034777,70.38057924438101
2025-04-24 16:49:29.044977,Axial Flux,High,Liquid-Cooled,Robotic Arm,2674.4915124233676,12.826879458901914,82.10047245225921,83.90253472327453,296.121314495442,17.237264668308423,28.982066438585523,70.38057924438101,3592.4510184082096,81.31868435488987
2025-04-24 16:49:30.044977,Axial Flux,Low,Oil-Cooled,Robotic Arm,3009.6169893322763,12.314865292408284,83.03425296607836,87.10215930424191,317.63860351633423,15.026086748753904,29.87598838557249,81.31868435488987,3881.231195771525,70.0
2025-04-24 16:49:31.044977,Axial Flux,Low,Liquid-Cooled,Robotic Arm,3051.9445003442966,9.266725867320588,90.28271782414771,90.45103557694168,309.46893198303087,14.641497949286176,30.058798849732884,70.0,2961.6352150869807,70.0
2025-04-24 16:49:32.044977,Interior Permanent Magnet,High,Oil-Cooled,Robotic Arm,2819.136674979118,8.320573850066483,74.34555782337043,75.29424791173108,304.4901819646175,14.779989002597897,27.59270988040549,70.0,2456.3940063583987,70.0
2025-04-24 16:49:33.044977,Axial Flux,Medium,Air-Cooled,Traction,3127.7184917554746,10.211329370366807,82.36816038405728,85.8655920672369,311.6801534053253,17.584120668653046,31.736785945713706,70.0,3344.5566813321343,70.0
2025-04-24 16:49:34.044977,Surface Permanent Magnet,High,Oil-Cooled,Traction,2667.695987546208,7.347340951655722,75.3680943500923,79.22579669363004,319.45211534611485,13.501656546793516,31.380126971581397,70.0,2052.556625542432,70.0
2025-04-24 16:49:35.044977,Axial Flux,High,Liquid-Cooled,Robotic Arm,2986.7840402705365,10.484751571277172,82.77756323171124,84.67413200742095,315.00831591004214,17.631016581880207,34.62132371933002,70.0,3279.371247804574,70.0
2025-04-24 16:49:36.044977,Surface Permanent Magnet,High,Liquid-Cooled,Robotic Arm,2757.7967600475085,9.778596120551997,75.40656744256952,76.16751474004288,301.2152619865794,15.420992597843007,33.76604934086542,70.0,2824.0175030254,70.0
2025-04-24 16:49:37.044977,Surface Permanent Magnet,High,Oil-Cooled,Robotic Arm,2869.632778439568,9.300945247197637,77.91316593197458,82.00900943378373,317.4245891359262,14.679161236049305,27.942975247229608,70.0,2795.0014027545467,70.0
2025-04-24 16:49:38.044977,Axial Flux,Medium,Liquid-Cooled,Robotic Arm,3009.479734263283,7.6079453990998065,78.52455042881047,82.11899282055967,303.62412457924034,20.001800995868564,32.460895123526896,70.0,2397.659062417813,79.27396613810274
2025-04-24 16:49:39.044977,Axial Flux,Medium,Oil-Cooled,Robotic Arm,2827.9173269432094,10.770400159854574,84.87908359672355,87.55803058448578,312.16683118964283,12.888721020402807,27.147139850716584,79.27396613810274,3189.5334863061157,70.0
2025-04-24 16:49:40.044977,Interior Permanent Magnet,Low,Air-Cooled,Industrial Drive,2923.088891154035,9.200948740507133,84.59227221971207,85.77986987077465,306.96649932522865,14.292628480865988,32.08779630282255,70.0,2816.457820804739,71.63625716945697
2025-04-24 16:49:41.044977,Surface Permanent Magnet,Low,Oil-Cooled,Industrial Drive,3201.258561842888,8.245124746434568,73.77141311776808,75.72238377693004,307.81133748264375,12.535137521671999,28.450157403719675,71.63625716945697,2764.054498844155,70.0
2025-04-24 16:49:42.044977,Axial Flux,High,Oil-Cooled,Industrial Drive,2884.62162609537,5.691606680077526,80.27467055499925,82.11431047395442,317.66242975040507,16.90492394107234,26.930240329873246,70.0,1719.3027328826297,70.0
2025-04-24 16:49:43.044977,Interior Permanent Magnet,Low,Oil-Cooled,Industrial Drive,3167.1384224130284,9.958727642424046,76.45210072625413,78.78295203086971,299.598062801841,18.378377867303357,30.840136028092214,70.0,3302.931129243079,70.0
2025-04-24 16:49:44.044977,Axial Flux,Medium,Oil-Cooled,Robotic Arm,2774.0586290684764,12.658377395004617,73.70747544662333,77.15847688475468,329.4519507427693,18.339845562809277,21.97629861553758,70.0,3677.242687789954,79.80690691777264
2025-04-24 16:49:45.044977,Axial Flux,Low,Air-Cooled,Industrial Drive,3105.9608355830565,12.491888821821805,78.91491474787814,81.79433178901554,291.78913930705505,17.44789750629201,24.747073276784317,79.80690691777264,4063.0550214447044,72.23594844570276
2025-04-24 16:49:46.044977,Axial Flux,Low,Air-Cooled,Industrial Drive,3288.31372413158,9.314355615120592,78.4575860577209,79.38020998073614,304.02332316745145,14.60475906440807,29.467524348677152,72.23594844570276,3207.4114701921126,70.0
2025-04-24 16:49:47.044977,Surface Permanent Magnet,Low,Air-Cooled,Traction,2505.671099974542,9.09668190945733,92.13358243172762,95.51007888174715,313.7021188994174,14.269518045020307,30.247325299904528,70.0,2386.9080577899194,86.4711280788513
2025-04-24 16:49:48.044977,Axial Flux,High,Oil-Cooled,Industrial Drive,2840.6209489059047,10.703161384112535,82.16479912680349,84.47793126681664,315.8431416643531,11.65766045501187,28.892043689525433,86.4711280788513,3183.8601068641087,70.0
2025-04-24 16:49:49.044977,Interior Permanent Magnet,Low,Air-Cooled,Industrial Drive,3115.414425436108,8.502421841217563,73.11191249622881,75.79897829208772,308.99524279428294,19.071747070363585,25.261691103847205,70.0,2773.8763183306487,70.0
2025-04-24 16:49:50.044977,Axial Flux,Medium,Liquid-Cooled,Robotic Arm,2959.3909227914014,10.452687849729198,77.17612997914529,80.6426708384239,309.42609296998455,15.937956156296936,27.546324473584484,70.0,3239.3579217328743,81.52731924337948
2025-04-24 16:49:51.044977,Axial Flux,Medium,Air-Cooled,Industrial Drive,3074.2291746742617,11.149120417577036,85.106916477147,85.99533622763344,314.10550085327617,14.016086190261033,31.17362798171218,81.52731924337948,3589.2645026511063,70.0
2025-04-24 16:49:52.044977,Interior Permanent Magnet,Medium,Oil-Cooled,Industrial Drive,2879.202962656836,11.840399835826462,90.44221386434963,92.40638828564316,307.6893052254232,17.656113777973935,31.74534531188509,70.0,3569.992195872204,73.59746537965108
2025-04-24 16:49:53.044977,Interior Permanent Magnet,Medium,Liquid-Cooled,Robotic Arm,3017.31795749458,9.84976888528007,72.0700834388102,73.53862888745098,323.93181257934907,13.054470966479998,29.951330647212178,73.59746537965108,3112.2590306611673,70.0
2025-04-24 16:49:54.044977,Surface Permanent Magnet,Low,Oil-Cooled,Industrial Drive,2968.864552921584,9.694489374734552,70.60037807430477,71.03251864893932,318.393491142316,15.813244068445348,33.47050134311097,70.0,3014.0048123529914,70.0
2025-04-24 16:49:55.044977,Surface Permanent Magnet,High,Liquid-Cooled,Robotic Arm,3233.5564123319614,8.683026119865158,89.35482587685891,91.70153585446383,318.72824351005636,14.65474173141833,31.192191070377703,70.0,2940.2223019158055,70.0
2025-04-24 16:49:56.044977,Surface Permanent Magnet,Medium,Oil-Cooled,Industrial Drive,3050.8841686602427,8.75967946894021,81.94807088685452,86.45962743843894,300.33843276629585,16.2773542797606,27.757633038125363,70.0,2798.6110992582753,70.0
2025-04-24 16:49:57.044977,Surface Permanent Magnet,Medium,Oil-Cooled,Traction,3067.5205324150406,9.66028166214771,75.65853634061817,75.81845859611242,309.20611575594296,14.872852921627757,29.158493839765146,70.0,3103.172268468865,86.79667715342862
2025-04-24 16:49:58.044977,Interior Permanent Magnet,High,Liquid-Cooled,Traction,2917.6246067755064,10.551048260224267,82.67314543061218,84.64086481956271,306.99534051279295,12.098144217777552,25.791401528376436,86.79667715342862,3223.6927354424756,76.0478069226562
2025-04-24 16:49:59.044977,Axial Flux,High,Air-Cooled,Industrial Drive,2902.478755185501,11.370376939349875,66.82126130491561,69.46180423999039,299.9439862431053,15.151152745340076,29.67558302882575,76.0478069226562,3455.990418705666,70.0
2025-04-24 16:50:00.044977,Axial Flux,Medium,Liquid-Cooled,Traction,2913.488362436076,8.795231573979482,80.0168775329858,82.13995573464199,313.60164183945767,17.097728283750726,33.33630185766402,70.0,2683.423287385625,86.69825089290907
2025-04-24 16:50:01.044977,Axial Flux,Medium,Liquid-Cooled,Robotic Arm,3078.8904284756595,12.239032853439284,81.63910586421542,83.52597781169969,304.6235424222018,14.94156718829203,32.055870254132905,86.69825089290907,3946.116948908876,70.0
2025-04-24 16:50:02.044977,Surface Permanent Magnet,High,Liquid-Cooled,Industrial Drive,2915.8031038359472,9.593314598436146,84.62135069768915,85.32213433424333,316.55403829850235,16.550230243178174,34.206027977757365,70.0,2929.2436601695526,82.61729279356442
2025-04-24 16:50:03.044977,Interior Permanent Magnet,Medium,Liquid-Cooled,Robotic Arm,3057.9549713792826,9.967949058477346,74.93052023853731,77.16330698147748,299.2980843710567,12.908941028651894,29.09134426860302,82.61729279356442,3192.0193393162303,70.0
2025-04-24 16:50:04.044977,Interior Permanent Magnet,Medium,Liquid-Cooled,Traction,3415.080159729088,8.879182481278265,80.4284358070168,81.67167183000088,327.1904061284182,14.947478413460296,34.03829938354277,70.0,3175.429693159563,70.0
2025-04-24 16:50:05.044977,Interior Permanent Magnet,Low,Oil-Cooled,Robotic Arm,3174.2249406863384,6.363639609590588,75.37287686970207,75.18295516472351,301.03667341407936,13.750979089822845,29.42008732065609,70.0,2115.2996329535663,70.0
2025-04-24 16:50:06.044977,Axial Flux,High,Oil-Cooled,Traction,2934.7952935664316,11.326068094541574,81.27691877837158,84.47151099888531,312.19302337200435,16.49396168020942,34.41475524770968,70.0,3480.852337218024,78.68794657471517
2025-04-24 16:50:07.044977,Surface Permanent Magnet,Low,Air-Cooled,Traction,3240.242784432789,11.10526584563865,75.52326838818487,78.48165420802691,317.91859310388065,15.062983124523992,29.93442975767363,78.68794657471517,3768.2102763596095,70.0
2025-04-24 16:50:08.044977,Interior Permanent Magnet,Low,Air-Cooled,Traction,2918.3849253956896,9.57800866432268,77.9594958041989,80.01115678104998,304.29359569799885,16.380147352673227,32.12169412141283,70.0,2927.1596971521717,70.0
2025-04-24 16:50:09.044977,Surface Permanent Magnet,High,Liquid-Cooled,Robotic Arm,2592.3750929644293,10.100486075837308,75.02092302604885,77.24999771425455,318.5246864343295,17.17542085231573,34.42533709292957,70.0,2742.0080940365974,70.0
2025-04-24 16:50:10.044977,Interior Permanent Magnet,Low,Air-Cooled,Traction,2798.3827378165192,10.773908826556148,83.25568120911828,86.32999922183384,297.70816402199586,16.383237150242778,29.419717114256382,70.0,3157.2504015406294,70.0
2025-04-24 16:50:11.044977,Surface Permanent Magnet,Medium,Air-Cooled,Industrial Drive,2625.8416157948286,7.656181214670186,84.29225558328332,86.5165952400614,324.5211769918256,15.546236868587288,30.65516696263252,70.0,2105.2775009674756,70.0357112702826
2025-04-24 16:50:12.044977,Interior Permanent Magnet,Low,Liquid-Cooled,Traction,2929.6973031917382,9.206420983980557,78.82689715021293,81.73091470497424,310.1414926496576,13.00357548297719,33.866590275618904,70.0357112702826,2824.504034122495,77.21690158475683
2025-04-24 16:50:13.044977,Surface Permanent Magnet,High,Oil-Cooled,Industrial Drive,3003.6836758379104,11.19139701943274,80.19118997480014,81.8937077739263,304.0358859203112,14.994427778666198,29.600990508209808,77.21690158475683,3520.198188009548,70.0
2025-04-24 16:50:14.044977,Interior Permanent Magnet,Medium,Oil-Cooled,Industrial Drive,3335.2874624550564,8.118565865246126,72.75704292683228,76.06902666540623,307.00818227572563,13.933819195968333,26.037323152481516,70.0,2835.5754479914185,73.61780534048272
2025-04-24 16:50:15.044977,Interior Permanent Magnet,Medium,Air-Cooled,Industrial Drive,3065.3854747528326,10.440336898249944,78.50161675996607,80.82240248589875,318.0891926939272,14.311872086591547,36.429021163754726,73.61780534048272,3351.415132290577,70.0
2025-04-24 16:50:16.044977,Surface Permanent Magnet,Medium,Oil-Cooled,Industrial Drive,2956.179894238227,7.965127293064892,79.74897691479127,81.94302885839714,304.1554470814956,14.250931698499498,28.59070660698859,70.0,2465.767917872233,89.9239630871803
2025-04-24 16:50:17.044977,Surface Permanent Magnet,Medium,Oil-Cooled,Robotic Arm,3165.881116236698,10.69964497365029,93.10396545514988,93.83390436643785,302.5064231057722,13.04014885043551,30.47626815281263,89.9239630871803,3547.256456973271,78.08493685150687
2025-04-24 16:50:18.044977,Axial Flux,Low,Air-Cooled,Industrial Drive,2557.772938198423,9.946537776553775,74.44016487112918,76.7271207254309,307.78463402416264,11.08532282173202,33.46802000835338,78.08493685150687,2664.1737352918253,70.0
2025-04-24 16:50:19.044977,Surface Permanent Magnet,Low,Liquid-Cooled,Traction,3047.1229116217132,7.577302276141736,87.32088619376219,88.48893127626773,298.2303788723003,13.663713903344465,28.174518288806393,70.0,2417.8714282411966,76.83378181535741
2025-04-24 16:50:20.044977,Interior Permanent Magnet,Medium,Air-Cooled,Industrial Drive,3154.1730387773932,11.747109031685756,84.98429386732904,86.34601114080056,328.20543907941817,15.386758903848317,26.97639626033361,76.83378181535741,3880.1197825953086,70.0
2025-04-24 16:50:21.044977,Interior Permanent Magnet,High,Air-Cooled,Traction,2704.282750844032,8.898112634802926,81.40318202245068,82.58780639413456,304.33605408785274,12.30364590914502,30.7612118903245,70.0,2519.8727778408806,70.0
2025-04-24 16:50:22.044977,Surface Permanent Magnet,Medium,Air-Cooled,Robotic Arm,3228.750808641386,8.784621344478428,88.79310242097567,89.72686748907644,318.31616786180405,15.031364472943249,24.620770806262833,70.0,2970.203408764191,70.0
2025-04-24 16:50:23.044977,Axial Flux,Low,Liquid-Cooled,Industrial Drive,3067.699281498883,10.300853795846415,81.86052736303431,85.98529876605127,312.0947008364777,18.80053684862193,29.136281769396238,70.0,3309.1360714756893,70.0
2025-04-24 16:50:24.044977,Surface Permanent Magnet,Medium,Liquid-Cooled,Traction,2916.9424172198396,11.722956024143073,81.94579597833965,85.27713504032805,300.15465949518034,17.04611311050448,30.735115992946216,70.0,3580.9116803325455,70.0
2025-04-24 16:50:25.044977,Interior Permanent Magnet,Low,Liquid-Cooled,Robotic Arm,3126.5563732212568,8.476267271532404,79.73439673491227,83.65476423705653,309.9404529078727,18.28708301824106,29.19014430952451,70.0,2775.233465796758,72.77635772952898
2025-04-24 16:50:26.044977,Interior Permanent Magnet,Medium,Liquid-Cooled,Robotic Arm,3454.1385715608794,10.092519774771958,86.11784441209313,86.89494939253757,317.8400277931075,15.782255753865453,25.36964717044276,72.77635772952898,3650.6313869405635,70.0
2025-04-24 16:50:27.044977,Axial Flux,High,Air-Cooled,Traction,3036.373251011699,10.64322475049586,85.48234616905442,87.55359991896532,308.11738664913696,17.335019645972892,34.782533868612035,70.0,3384.207689803652,80.80994078441974
2025-04-24 16:50:28.044977,Surface Permanent Magnet,Medium,Oil-Cooled,Industrial Drive,3049.644117260067,11.039658410894717,76.87161356251895,77.57810593731485,321.93112945851027,13.552070539064426,30.310614461847525,80.80994078441974,3525.603066975484,71.19764780851196
2025-04-24 16:50:29.044977,Interior Permanent Magnet,High,Air-Cooled,Robotic Arm,2908.127820091951,10.264662332915838,73.40376402700616,74.70806914980909,320.2151539278186,13.71131946595603,34.29345635328522,71.19764780851196,3125.98418395407,92.14318810883559
2025-04-24 16:50:30.044977,Interior Permanent Magnet,High,Liquid-Cooled,Traction,2830.0311261070415,9.449458241375016,78.98509681302171,80.06696982960514,319.1891485465833,9.521719587725055,29.219891249458666,92.14318810883559,2800.4430178143175,70.0
2025-04-24 16:50:31.044977,Interior Permanent Magnet,Medium,Oil-Cooled,Industrial Drive,3166.067163308849,8.75861466902692,75.99980717801176,79.23939118445332,305.40343227727004,17.372290948084597,27.35996405492771,70.0,2903.916749402075,70.0
2025-04-24 16:50:32.044977,Surface Permanent Magnet,High,Air-Cooled,Robotic Arm,2828.7832348182264,10.129215824569561,79.68237712692323,81.28614744882147,299.2015755221851,18.080647959639773,30.80754276076548,70.0,3000.5724138744404,70.0
2025-04-24 16:50:33.044977,Surface Permanent Magnet,High,Oil-Cooled,Traction,3014.3132474438785,8.39179148202159,86.1871906734207,89.25557000711471,303.86412394637205,13.89364550930546,29.35263862101534,70.0,2648.937333501362,70.0
2025-04-24 16:50:34.044977,Axial Flux,Low,Liquid-Cooled,Robotic Arm,2904.4685106469765,5.6179742747580885,77.71349172456605,80.31761261415457,311.9624094066672,14.49209658720553,26.466715626025927,70.0,1708.736264345678,81.15612387908529
2025-04-24 16:50:35.044977,Interior Permanent Magnet,Low,Oil-Cooled,Robotic Arm,3095.7959651492783,10.654839706236501,79.78588309344212,84.08952184554691,315.45786713532357,13.492275772618077,34.40935277636249,81.15612387908529,3454.2030898818066,80.24218448329994
2025-04-24 16:50:36.044977,Interior Permanent Magnet,High,Oil-Cooled,Traction,3066.7324210573897,11.355902261629293,80.29011367404198,80.81066945090225,288.2842859523955,15.765307102954983,28.13318933131801,80.24218448329994,3646.9192598885006,70.0
2025-04-24 16:50:37.044977,Axial Flux,Medium,Liquid-Cooled,Robotic Arm,3207.5079888515797,6.455601346687242,84.24215441102642,87.50138765081321,309.9188679838825,17.24986509060648,24.479200845613295,70.0,2168.368393097345,71.77691461560036
2025-04-24 16:50:38.044977,Interior Permanent Magnet,High,Oil-Cooled,Traction,2897.9967202290504,8.485403942935093,68.76555333007697,71.9119942004777,311.58089225323187,11.514456052237918,33.984498161872,71.77691461560036,2575.1292334713526,70.0
2025-04-24 16:50:39.044977,Axial Flux,Medium,Air-Cooled,Industrial Drive,2946.0250129413257,10.928731391507796,76.96649852617351,77.99311968814648,307.22455743684446,15.818877061284505,28.487105952562132,70.0,3371.5903313696244,82.37726825973894
2025-04-24 16:50:40.044977,Axial Flux,Low,Oil-Cooled,Traction,2804.2472568435387,13.086243204567548,81.05641846139736,84.06355179787052,322.9127383901588,14.446656456561708,28.17652832215313,82.37726825973894,3842.9073052841795,70.0
2025-04-24 16:50:41.044977,Interior Permanent Magnet,Medium,Air-Cooled,Industrial Drive,2911.141347984778,10.031190561513112,86.00039478213431,88.33653974516054,314.2178007425087,15.22678878393338,24.703837238910076,70.0,3058.048658519541,70.0
2025-04-24 16:50:42.044977,Surface Permanent Magnet,High,Oil-Cooled,Robotic Arm,3075.4600986089704,8.907995588156298,77.54048776246897,79.31301150251556,323.10191908080895,15.917988003348581,35.22282445979097,70.0,2868.9217833614516,71.2969493957348
2025-04-24 16:50:43.044977,Surface Permanent Magnet,High,Oil-Cooled,Traction,3151.3977233290702,9.72565533834274,70.61723646979063,71.79330098281862,307.84039479649766,14.623595122454358,26.131558238370935,71.2969493957348,3209.5985098663364,75.27891616689611
2025-04-24 16:50:44.044977,Surface Permanent Magnet,High,Liquid-Cooled,Traction,2815.566935164475,12.062314628722277,83.09855722983067,84.37944777838149,319.37477492506923,14.792826293188439,30.17534844211695,75.27891616689611,3556.5189462962035,70.0
2025-04-24 16:50:45.044977,Surface Permanent Magnet,High,Liquid-Cooled,Traction,3173.921184021132,9.031053731313197,76.82318805587185,80.87300015165778,326.3506639452752,14.572249664890721,32.73786096762132,70.0,3001.671640959513,70.0
2025-04-24 16:50:46.044977,Interior Permanent Magnet,High,Air-Cooled,Traction,3271.12757176099,8.801211990024619,74.0516667045482,76.05234952350568,323.1169344927266,16.94063240357656,31.26515079900929,70.0,3014.8699380808002,70.0
2025-04-24 16:50:47.044977,Axial Flux,Medium,Liquid-Cooled,Industrial Drive,3082.6869806447403,9.275884716726951,76.87827305143388,79.66040305296534,299.0785840657127,15.837519920254993,29.821037064023425,70.0,2994.4246462711994,70.0
2025-04-24 16:50:48.044977,Axial Flux,High,Liquid-Cooled,Industrial Drive,3375.3591625116132,8.57000708761193,79.07737321172075,80.2864738300532,307.46323922457617,15.441167075474722,24.89500242513775,70.0,3029.2128521636264,79.45400580460237
2025-04-24 16:50:49.044977,Interior Permanent Magnet,Low,Liquid-Cooled,Robotic Arm,2845.2421601792853,10.184005473992194,76.97627667730893,78.1964237310873,306.548352945502,12.458096557815434,27.570825492698148,79.45400580460237,3034.355617151502,79.88907115519913
2025-04-24 16:50:50.044977,Surface Permanent Magnet,High,Liquid-Cooled,Robotic Arm,2751.0690593377167,12.43701768770434,68.97216971450466,72.0541545237546,314.89254535076327,14.242840513573691,30.563401014127567,79.88907115519913,3582.996322785032,70.0
